Año,Municipio,Area Sembrada,Area Cosechada,Produccion (ton),Rendimiento (ha/ton)
2018,PAEZ,316.31,305.2,284.09,0.93
2018,PAJARITO,31.45,31.45,20.33,0.65
2018,PAUNA,349.47,325.25,202.2,0.62
2018,PAYA,35.35,35.35,30.47,0.86
2018,PISBA,135.04,135.04,93.11,0.69
2018,QUIPAMA,137.08,133.22,82.82,0.62
2018,RONDON,125.44,113.52,117.41,1.03
2018,SAN EDUARDO,244.35,215.71,204.51,0.95
2018,SAN JOSE DE PARE,739.67,690.04,594.73,0.86
2018,SAN LUIS DE GACENO,9.48,8.44,6.66,0.79
2018,SAN PABLO DE BORBUR,305.08,280.8,174.57,0.62
2018,SANTA MARIA,6.77,5.8100000000000005,4.01,0.69
2018,SANTANA,517.35,483.71,416.9,0.86
2018,SOMONDOCO,44.76,43.52,27.06,0.62
2018,TOGUI,597.0,547.71,472.06,0.86
2018,TUNUNGUA,65.97,55.89,34.75,0.62
2018,ZETAQUIRA,1171.72,1080.14,930.95,0.86
2019,ALMEIDA,71.0,68.0,83.0,1.22
2019,BERBEO,429.0,396.0,465.0,1.17
2019,BRICEÑO,158.0,140.0,174.0,1.24
2019,BUENAVISTA,317.0,281.0,369.0,1.31
2019,CAMPOHERMOSO,204.0,192.82,107.0,0.55
2019,CHINAVITA,60.0,56.0,67.0,1.2
2019,CHITA,5.0,0.0,0.0,0.0
2019,CHITARAQUE,458.0,406.0,484.0,1.19
2019,COPER,229.0,199.0,246.0,1.24
2019,CUBARA,4.0,0.0,0.0,0.0
2019,GARAGOA,137.0,124.0,155.0,1.25
2019,GUACAMAYAS,58.0,53.0,32.0,0.6
2019,GUATEQUE,59.0,53.0,69.0,1.3
2019,GUAYATA,137.0,120.0,128.0,1.07
2019,LA VICTORIA,124.0,112.0,69.5,0.62
2019,LABRANZAGRANDE,87.0,77.0,78.0,1.01
2019,MACANAL,101.0,90.0,117.0,1.3
2019,MARIPI,247.0,235.0,278.0,1.18
2019,MIRAFLORES,763.0,715.0,653.55,0.91
2019,MONGUA,64.0,54.0,70.2,1.3
2019,MONIQUIRA,1488.0,1325.0,1636.0,1.23
2019,MUZO,67.0,66.0,84.0,1.27
2019,OTANCHE,159.0,149.0,180.0,1.21
2019,PACHAVITA,115.0,108.0,123.0,1.1400000000000001
2019,PAEZ,328.0,293.0,361.0,1.23
2019,PAJARITO,48.0,32.0,42.0,1.31
2019,PAUNA,278.0,250.0,310.0,1.24
2019,PAYA,46.0,36.0,34.0,0.94
2019,PISBA,159.0,141.0,133.0,0.94
2019,PUERTO BOYACA,4.0,0.0,0.0,0.0
2019,QUIPAMA,134.0,128.0,163.0,1.27
2019,RONDON,136.0,109.0,142.0,1.3
2019,SAN EDUARDO,260.0,226.0,282.0,1.25
2019,SAN JOSE DE PARE,780.0,713.0,883.0,1.24
2019,SAN LUIS DE GACENO,9.0,9.0,8.0,0.89
2019,SAN MATEO,120.0,0.0,0.0,0.0
2019,SAN PABLO DE BORBUR,267.0,237.0,301.0,1.27
2019,SANTA MARIA,6.0,5.0,3.0,0.6
2019,SANTA SOFIA,11.0,11.0,7.5,0.68
2019,SANTANA,537.0,489.0,594.0,1.21
2019,SOMONDOCO,44.0,41.0,38.0,0.93
2019,TENZA,25.0,17.0,13.0,0.76
2019,TOGUI,603.0,527.0,329.5,0.63
2019,TUNUNGUA,65.0,54.0,69.0,1.28
2019,UMBITA,3.0,0.0,0.0,0.0
2019,ZETAQUIRA,1143.0,1117.0,893.6,0.8
2020,ALMEIDA,71.0,70.0,79.0,1.13
2020,BERBEO,426.0,390.0,423.0,1.08
2020,BRICEÑO,156.0,147.0,169.0,1.15
