Departamento,Producto,Año,Area (ha),Produccion (ton),Rendimiento (ha/ton)
CUNDINAMARCA,CEBOLLA DE RAMA,2019,42.5,577.0,13.58
CUNDINAMARCA,CILANTRO,2008,447.8,4074.4,9.1
CUNDINAMARCA,CILANTRO,2014,752.8,6461.25,8.58
CUNDINAMARCA,CILANTRO,2015,665.85,8524.95,12.8
CUNDINAMARCA,CIRUELA,2014,0.2,0.6,3.0
CUNDINAMARCA,CIRUELA,2015,0.5,0.25,0.5
CUNDINAMARCA,CIRUELA,2021,13.92,47.68,3.43
CUNDINAMARCA,CITRICOS,2012,6121.41,49611.65,8.1
CUNDINAMARCA,COLIFLOR,2021,73.6,1352.4,18.38
CUNDINAMARCA,CURUBA,2007,116.0,1426.0,12.29
CUNDINAMARCA,CURUBA,2009,76.0,726.0,9.55
CUNDINAMARCA,CURUBA,2016,65.9,140.8,2.14
CUNDINAMARCA,CURUBA,2017,61.4,920.7,15.0
CUNDINAMARCA,DURAZNO,2008,242.0,4259.5,17.6
CUNDINAMARCA,DURAZNO,2016,135.7,1685.1,12.42
