Departamento,Producto,Año,Area (ha),Produccion (ton),Rendimiento (ha/ton)
VALLE DEL CAUCA,FRIJOL LADERA,2012,2405.5,2533.42,1.05
VALLE DEL CAUCA,FRIJOL LADERA,2013,2278.37,2323.82,1.02
VALLE DEL CAUCA,FRIJOL PLANA,2014,114.5,251.75,2.2
VALLE DEL CAUCA,FRIJOL PLANA,2015,82.5,188.05,2.2800000000000002
VALLE DEL CAUCA,GRANADILLA,2007,156.8,1627.6,10.38
VALLE DEL CAUCA,GRANADILLA,2016,215.65,2468.8,11.45
VALLE DEL CAUCA,GRANADILLA,2017,183.3,1838.6,10.03
VALLE DEL CAUCA,GUANABANA,2010,608.06,5900.48,9.7
VALLE DEL CAUCA,GUANABANA,2020,395.85,4807.91,12.15
VALLE DEL CAUCA,GUANABANA,2023,388.44,4619.68,11.89
VALLE DEL CAUCA,GUAYABA MANZANA,2009,32.0,715.0,22.34
VALLE DEL CAUCA,GULUPA,2020,0.5,12.5,25.0
VALLE DEL CAUCA,GULUPA,2023,1.0,25.0,25.0
VALLE DEL CAUCA,HABICHUELA,2013,630.57,5237.84,8.31
VALLE DEL CAUCA,HABICHUELA,2018,562.22,4888.93,8.7
VALLE DEL CAUCA,HABICHUELA,2019,930.64,8192.84,8.8
VALLE DEL CAUCA,HORTALIZAS VARIAS,2014,13.0,26.0,2.0
VALLE DEL CAUCA,HORTALIZAS VARIAS,2015,27.5,313.0,11.38
VALLE DEL CAUCA,IRACA,2012,3.0,6.0,2.0
VALLE DEL CAUCA,LECHUGA,2010,96.0,1411.92,14.71
VALLE DEL CAUCA,LECHUGA,2020,135.8,2053.6,15.12
VALLE DEL CAUCA,LECHUGA,2023,184.97,4069.14,22.0
VALLE DEL CAUCA,LULO,2012,935.9,8012.9,8.56
VALLE DEL CAUCA,LULO,2020,1193.99,15440.37,12.93
VALLE DEL CAUCA,LULO,2023,1468.43,19525.23,13.3
VALLE DEL CAUCA,MACADAMIA,2012,13.0,59.0,4.54
VALLE DEL CAUCA,MACADAMIA,2022,39.62,186.24,4.7
VALLE DEL CAUCA,MAIZ TECNIFICADO,2012,19643.35,118712.66,6.04
VALLE DEL CAUCA,MAIZ TRADICIONAL,2008,4735.8,10033.73,2.12
VALLE DEL CAUCA,MAIZ TRADICIONAL,2010,3846.15,7833.63,2.04
